sku,brand,model_name,colorway,retail_price,release_date,days_since_release,is_limited_edition,sentiment_score,drop_frequency,volatility_score,resale_price
ADI-90977,Adidas,Jordan 1 Retro,Panda,159,2024-03-06,725,1,0.12,1,0.83,577.14
YEE-91756,Yeezy,Air Force 1,Mocha,183,2023-11-08,844,1,-0.25,2,0.28,405.36
YEE-66387,Yeezy,Air Force 1,UNC,153,2024-11-13,473,0,-0.17,12,0.76,155.18
JOR-95629,Jordan,550,Bred,249,2025-11-01,120,0,0.24,15,0.04,275.97
NIK-72854,Nike,Air Force 1,Bred,137,2024-10-17,500,1,1.0,2,0.85,550.56
NEW-49367,New Balance,Gel-Lyte III,UNC,170,2025-06-21,253,0,-0.85,16,0.87,163.74
NEW-26023,New Balance,Jordan 1 Retro,Sail,112,2024-07-02,607,0,-0.31,6,0.04,157.13
JOR-33247,Jordan,Jordan 1 Retro,Triple White,186,2025-08-08,205,0,0.1,12,0.03,263.45
NEW-37843,New Balance,Air Max 90,Triple White,104,2023-11-10,842,1,0.8500000000000001,1,0.21,334.37
NEW-58156,New Balance,Yeezy Boost 350,Triple Black,92,2025-09-11,171,0,-0.62,6,0.2,87.33
ASI-18987,Asics,Jordan 1 Retro,Triple White,139,2025-03-29,337,0,-0.82,18,0.55,97.08
NEW-33851,New Balance,Jordan 4,Sail,108,2025-09-16,166,0,-0.58,6,0.5,82.78
YEE-40338,Yeezy,Gel-Lyte III,Triple White,234,2024-03-29,702,0,-0.08,6,0.73,255.33
ASI-45006,Asics,Dunk Low,Triple White,175,2023-09-27,886,0,0.03,17,0.79,140.15
NIK-68269,Nike,Air Force 1,Triple Black,133,2025-07-17,227,1,1.0,1,0.64,476.34
NEW-81028,New Balance,Jordan 4,Sail,148,2025-09-10,172,0,-0.6,17,0.6,99.45
ADI-43804,Adidas,Jordan 4,Sail,99,2025-08-21,192,0,-0.59,17,0.4,110.05
ADI-93519,Adidas,Dunk Low,Bred,104,2026-01-19,41,0,0.99,16,0.68,142.96
ASI-58592,Asics,Jordan 4,Triple White,176,2025-03-10,356,1,0.10000000000000003,1,0.83,483.39
ASI-69054,Asics,Air Max 90,Mocha,159,2025-03-10,356,1,0.91,3,0.77,413.22
NIK-82867,Nike,Dunk Low,Triple White,174,2024-09-01,546,1,0.97,1,0.24,639.18
ASI-27375,Asics,Air Force 1,Triple White,179,2024-02-11,749,0,1.0,6,0.11,203.55
NIK-54471,Nike,Jordan 1 Retro,Triple White,138,2025-02-14,380,0,0.53,15,0.86,185.27
ADI-81644,Adidas,Jordan 1 Retro,Bred,103,2025-10-03,149,1,0.87,1,0.18,202.69
NIK-77944,Nike,Gel-Lyte III,Triple White,167,2025-01-14,411,0,-0.67,7,0.85,169.01
NIK-13024,Nike,Jordan 4,Triple Black,99,2025-10-14,138,0,-0.02,19,0.86,133.85
ADI-14802,Adidas,Jordan 1 Retro,Bred,179,2024-01-11,780,0,-0.18,18,0.87,177.43
ASI-42051,Asics,Air Max 90,Panda,126,2023-10-04,879,0,-0.69,12,0.6,141.86
ASI-51080,Asics,Air Force 1,Sail,148,2023-07-31,944,1,-0.32999999999999996,1,0.39,564.16
ASI-11258,Asics,Jordan 1 Retro,Triple Black,105,2024-10-08,509,0,-0.66,20,0.9,103.98
NIK-82497,Nike,Yeezy Boost 350,Triple Black,177,2025-08-12,201,0,-0.62,16,0.98,148.83
JOR-47561,Jordan,Gel-Lyte III,UNC,152,2025-03-16,350,0,0.74,6,0.59,201.92
ADI-12156,Adidas,Yeezy Boost 350,Sail,133,2023-06-28,977,0,-0.14,19,0.94,171.36
ASI-55920,Asics,Jordan 4,UNC,148,2023-10-20,863,0,0.68,6,0.63,246.76
ASI-94986,Asics,Yeezy Boost 350,Triple Black,115,2025-07-19,225,1,1.0,3,0.57,415.51
ASI-72343,Asics,Yeezy Boost 350,Bred,123,2024-01-27,764,0,-0.51,17,0.88,139.59
YEE-32601,Yeezy,Dunk Low,Mocha,155,2026-02-14,15,1,0.4,3,0.83,201.17
NEW-98389,New Balance,Gel-Lyte III,Sail,146,2025-04-05,330,0,0.35,18,0.87,192.24
NEW-80728,New Balance,Yeezy Boost 350,Mocha,99,2025-05-26,279,0,-0.97,6,0.27,61.71
ADI-57712,Adidas,Yeezy Boost 350,Bred,111,2025-09-28,154,0,0.46,15,0.35,89.14
ASI-45853,Asics,Air Max 90,Triple White,131,2024-01-22,769,0,0.87,19,0.0,149.2
JOR-23997,Jordan,Air Max 90,Chicago,183,2026-01-10,50,0,0.5,5,0.89,194.48
NIK-18095,Nike,Jordan 1 Retro,Sail,177,2024-07-11,598,1,0.5,2,0.49,814.2
NEW-18929,New Balance,Air Max 90,Bred,157,2024-04-06,694,1,0.9600000000000001,2,0.46,565.32
JOR-80469,Jordan,550,Sail,240,2024-10-19,498,0,0.09,12,0.68,307.4
ASI-37496,Asics,Gel-Lyte III,Triple Black,132,2025-08-10,203,1,1.0,1,0.33,496.69
ASI-24559,Asics,Air Max 90,UNC,162,2025-09-18,164,0,0.82,19,0.91,195.02
ASI-73206,Asics,550,Chicago,101,2024-09-01,546,0,0.24,16,0.33,96.21
ADI-82236,Adidas,Dunk Low,Panda,112,2026-02-02,27,0,0.5,7,0.21,107.62
ADI-74057,Adidas,Air Max 90,Mocha,150,2026-02-19,10,0,-0.29,5,0.49,159.09
JOR-85691,Jordan,Air Max 90,Bred,153,2025-05-28,277,1,-0.58,2,0.06,209.48
NIK-71485,Nike,Gel-Lyte III,Triple Black,114,2024-01-26,765,1,1.0,3,0.85,440.1
ASI-33229,Asics,Jordan 4,Sail,134,2024-01-19,772,0,-0.27,12,0.18,117.1
YEE-84532,Yeezy,Gel-Lyte III,Bred,236,2026-01-12,48,0,-0.33,14,0.35,205.35
JOR-44082,Jordan,Yeezy Boost 350,Bred,195,2024-02-04,756,0,0.45,6,0.03,249.73
NEW-59631,New Balance,Yeezy Boost 350,Triple White,109,2025-12-18,73,0,-0.96,20,0.85,92.22
NIK-68365,Nike,Yeezy Boost 350,Bred,149,2023-08-01,943,0,-0.23,16,0.97,119.37
YEE-33169,Yeezy,550,UNC,212,2024-01-09,782,0,-0.21,19,0.98,229.71
YEE-56885,Yeezy,Dunk Low,Panda,182,2025-12-15,76,0,-0.15,20,0.74,252.75
JOR-15836,Jordan,Gel-Lyte III,Chicago,165,2023-06-06,999,1,0.56,3,0.76,595.82
ADI-38924,Adidas,Air Force 1,Triple Black,170,2024-04-14,686,0,-0.7,19,0.04,168.19
ASI-61508,Asics,Jordan 1 Retro,Chicago,170,2024-02-02,758,0,0.67,11,0.07,257.68
ASI-98558,Asics,550,Mocha,162,2025-04-29,306,0,-0.94,14,0.03,138.8
ADI-97898,Adidas,Air Max 90,Panda,125,2023-10-06,877,0,0.07,10,0.66,167.53
YEE-59531,Yeezy,Dunk Low,UNC,210,2023-09-08,905,0,0.48,15,0.97,274.07
JOR-79176,Jordan,550,Triple Black,249,2025-06-05,269,0,-0.32,8,0.15,263.45
JOR-13325,Jordan,Jordan 4,Chicago,248,2023-12-15,807,0,-0.97,8,0.86,158.08
YEE-41136,Yeezy,550,Mocha,167,2025-06-20,254,0,0.43,18,0.68,167.53
JOR-35442,Jordan,Dunk Low,Mocha,159,2023-06-11,994,0,-0.3,5,0.94,162.5
NEW-15079,New Balance,Gel-Lyte III,Triple Black,124,2023-06-06,999,1,-0.4,2,0.27,390.39
JOR-32211,Jordan,Yeezy Boost 350,Bred,212,2023-12-18,804,0,0.49,18,0.3,311.32
ASI-15348,Asics,Jordan 4,Mocha,126,2023-12-24,798,0,0.65,12,0.67,189.57
ADI-18691,Adidas,550,Panda,178,2025-10-08,144,0,-0.38,17,0.76,193.27
ADI-96078,Adidas,550,Sail,171,2023-07-12,963,1,0.08000000000000002,2,0.03,553.36
JOR-65004,Jordan,Yeezy Boost 350,Bred,196,2025-07-14,230,0,-0.22,18,0.25,157.01
ADI-35720,Adidas,Air Force 1,Triple White,129,2024-08-17,561,1,0.32,1,0.12,567.47
ASI-67641,Asics,Dunk Low,Triple White,163,2025-05-08,297,0,-0.7,8,0.62,201.81
NEW-93394,New Balance,Air Force 1,Triple Black,140,2023-09-29,884,1,0.010000000000000009,1,0.88,477.1
JOR-68121,Jordan,Air Force 1,Triple White,247,2025-03-11,355,0,0.54,19,0.86,344.47
ADI-55106,Adidas,Jordan 1 Retro,Panda,121,2024-03-24,707,0,0.96,14,0.18,173.71
NIK-53398,Nike,Air Max 90,Mocha,107,2023-11-11,841,1,0.7,3,0.43,419.51
YEE-20372,Yeezy,Air Max 90,Triple White,175,2026-01-19,41,1,-0.16000000000000003,1,0.31,302.37
JOR-64971,Jordan,Dunk Low,Triple White,167,2023-07-13,962,0,-0.5,15,0.67,227.44
ADI-44614,Adidas,Jordan 1 Retro,Chicago,159,2024-12-11,445,1,0.69,3,0.59,588.84
JOR-89197,Jordan,Air Max 90,Triple Black,221,2025-03-05,361,0,0.52,11,0.09,286.45
NEW-72995,New Balance,Air Max 90,Chicago,109,2024-08-25,553,0,0.17,20,0.95,114.87
YEE-75433,Yeezy,Gel-Lyte III,UNC,216,2024-07-06,603,0,-0.85,9,0.25,173.86
NEW-82528,New Balance,Air Force 1,Triple Black,144,2023-06-09,996,0,-0.31,19,0.03,141.71
JOR-57415,Jordan,Gel-Lyte III,Bred,154,2025-08-16,197,0,-0.69,18,0.43,145.03
ASI-16729,Asics,Yeezy Boost 350,Chicago,135,2024-12-10,446,1,-0.009999999999999953,1,0.53,495.76
NEW-54637,New Balance,Air Max 90,Bred,166,2025-12-09,82,0,0.5,14,0.75,149.37
YEE-15764,Yeezy,550,Panda,227,2026-02-01,28,0,0.08,16,0.35,255.67
JOR-29060,Jordan,Air Force 1,Sail,165,2024-04-30,670,0,0.01,20,0.74,153.51
JOR-36179,Jordan,Gel-Lyte III,Bred,230,2025-12-03,88,0,-1.0,10,0.73,149.64
ASI-92682,Asics,Gel-Lyte III,Sail,156,2024-10-24,493,0,0.73,5,0.72,213.23
NEW-32453,New Balance,Air Max 90,Mocha,154,2026-01-24,36,0,0.13,5,0.12,217.66
JOR-98598,Jordan,Jordan 1 Retro,Triple Black,232,2023-11-25,827,0,-0.3,12,0.6,318.96
ASI-19832,Asics,Air Max 90,Triple Black,127,2023-12-21,801,1,-0.10999999999999999,2,0.39,465.92
YEE-45606,Yeezy,Jordan 1 Retro,UNC,208,2024-04-01,699,0,-0.08,5,0.3,200.22
JOR-95400,Jordan,Air Force 1,UNC,201,2024-06-09,630,0,0.6,11,0.15,233.74
YEE-43998,Yeezy,Yeezy Boost 350,Triple White,180,2023-12-04,818,0,0.32,11,0.22,246.82
ASI-97317,Asics,Yeezy Boost 350,UNC,169,2023-06-12,993,0,-0.89,20,0.06,146.44
JOR-70282,Jordan,Yeezy Boost 350,Triple White,158,2023-12-29,793,0,0.68,8,0.28,282.4
ADI-59369,Adidas,Yeezy Boost 350,Sail,95,2023-10-02,881,1,1.0,3,0.08,367.21
NIK-19301,Nike,Air Max 90,Mocha,125,2024-05-24,646,1,0.33,3,0.93,381.4
YEE-60325,Yeezy,Jordan 4,Panda,242,2025-04-05,330,0,-0.51,15,0.3,296.66
YEE-72589,Yeezy,Air Max 90,Panda,199,2025-12-17,74,0,0.11,14,0.79,185.4
JOR-65647,Jordan,Air Force 1,Triple White,211,2023-09-01,912,0,-0.15,14,0.58,192.42
JOR-26041,Jordan,Jordan 1 Retro,Sail,198,2024-09-18,529,0,0.35,11,0.06,177.78
ASI-74022,Asics,Jordan 1 Retro,Panda,146,2024-12-08,448,0,-0.75,11,0.65,91.76
NIK-63374,Nike,Air Force 1,Panda,148,2023-07-16,959,1,1.0,1,0.78,560.51
NEW-59369,New Balance,Jordan 4,Mocha,104,2024-07-22,587,1,0.75,3,0.32,424.96
NEW-20351,New Balance,Gel-Lyte III,Chicago,96,2023-06-18,987,1,-0.47,1,0.06,411.11
JOR-45127,Jordan,Air Max 90,Bred,214,2024-05-22,648,0,-0.01,18,0.19,236.54
ADI-89086,Adidas,Air Max 90,Mocha,144,2025-10-28,124,0,0.62,13,0.44,191.59
YEE-84022,Yeezy,Gel-Lyte III,UNC,165,2024-03-18,713,1,1.0,2,0.91,724.63
ADI-76978,Adidas,Jordan 4,Bred,134,2024-12-28,428,0,-0.16,16,0.99,133.63
NEW-10553,New Balance,Air Max 90,UNC,100,2024-05-12,658,0,-0.38,11,0.6,113.32
YEE-20074,Yeezy,Jordan 4,Chicago,150,2026-01-20,40,0,0.88,20,0.31,193.41
ADI-76136,Adidas,Dunk Low,Panda,95,2023-12-05,817,0,-0.43,5,0.73,99.05
NEW-22092,New Balance,Jordan 4,Triple Black,151,2024-01-14,777,0,-0.85,5,0.17,170.54
NEW-73094,New Balance,Gel-Lyte III,Bred,156,2024-11-06,480,1,0.64,3,0.78,668.01
ADI-53756,Adidas,Yeezy Boost 350,Sail,150,2025-01-31,394,0,0.68,7,0.93,222.08
YEE-93415,Yeezy,Air Force 1,UNC,191,2025-12-15,76,0,0.76,6,0.75,229.05
ASI-38727,Asics,Gel-Lyte III,Mocha,160,2024-04-21,679,0,-0.15,6,0.67,235.9
NIK-78981,Nike,Gel-Lyte III,Bred,176,2024-12-15,441,1,-0.48,2,0.2,646.25
NIK-95262,Nike,Air Max 90,Triple Black,142,2024-01-01,790,1,-0.10999999999999999,3,0.26,523.07
ASI-93104,Asics,Air Force 1,UNC,95,2024-05-28,642,0,0.93,15,0.75,140.56
NIK-29011,Nike,Gel-Lyte III,Triple Black,158,2025-01-30,395,1,0.5,2,0.64,830.17
JOR-84034,Jordan,Air Max 90,Sail,221,2024-12-28,428,1,0.24000000000000002,3,0.11,835.66
ASI-80785,Asics,Air Force 1,Triple White,92,2025-02-16,378,0,-0.06,8,0.23,115.6
NIK-47094,Nike,Dunk Low,Panda,118,2025-09-03,179,0,-0.73,5,0.2,136.53
NIK-21376,Nike,Air Force 1,Triple White,148,2025-01-31,394,0,0.97,7,0.61,181.23
YEE-75762,Yeezy,550,Mocha,166,2024-07-11,598,1,0.020000000000000018,2,0.04,522.37
JOR-89102,Jordan,Dunk Low,Chicago,163,2023-06-06,999,0,0.8,14,0.46,200.51
NEW-97721,New Balance,Air Max 90,Mocha,126,2025-10-20,132,0,0.63,6,0.41,169.06
ASI-84958,Asics,Air Max 90,Mocha,171,2023-08-10,934,0,-0.33,12,0.69,187.52
ADI-17254,Adidas,Jordan 1 Retro,Chicago,178,2025-01-05,420,1,0.36000000000000004,2,0.32,706.76
YEE-74599,Yeezy,Jordan 4,Sail,193,2025-08-07,206,0,0.5,9,0.68,160.21
NIK-51736,Nike,Air Force 1,Chicago,97,2024-08-18,560,1,0.10000000000000003,3,0.17,369.67
YEE-36355,Yeezy,Yeezy Boost 350,Bred,207,2024-08-23,555,0,0.28,16,0.25,191.36
JOR-12819,Jordan,Jordan 1 Retro,Triple White,237,2025-04-09,326,0,0.83,11,0.95,321.38
JOR-83930,Jordan,Gel-Lyte III,Bred,228,2024-09-27,520,0,0.05,10,0.84,203.1
YEE-62190,Yeezy,Air Force 1,Triple White,157,2025-02-13,381,1,1.0,3,0.4,633.98
NIK-16864,Nike,Jordan 4,Mocha,122,2024-07-27,582,0,-0.35,18,0.35,172.55
ADI-43794,Adidas,Air Max 90,Chicago,147,2024-08-10,568,0,-0.68,14,0.23,106.45
JOR-49133,Jordan,Air Force 1,Bred,156,2025-07-16,228,0,-0.79,19,0.85,162.62
ASI-76398,Asics,Air Force 1,Sail,176,2024-11-01,485,1,0.23,1,0.47,631.51
ADI-61063,Adidas,Gel-Lyte III,Panda,95,2025-04-03,332,0,-0.08,17,0.8,119.77
JOR-53599,Jordan,Yeezy Boost 350,Mocha,193,2023-11-07,845,0,-0.87,20,0.8,119.77
NIK-94567,Nike,Dunk Low,Bred,97,2024-05-30,640,1,0.29000000000000004,1,0.89,440.28
ASI-92139,Asics,550,Bred,128,2025-12-19,72,0,0.11,10,0.46,190.75
NEW-66978,New Balance,Air Max 90,Chicago,167,2025-12-20,71,0,0.7,12,0.27,239.18
YEE-87790,Yeezy,Jordan 1 Retro,Chicago,194,2024-11-20,466,0,-0.38,13,0.17,206.11
ADI-65395,Adidas,Yeezy Boost 350,UNC,140,2024-11-11,475,1,0.10000000000000003,1,0.79,511.71
NEW-30316,New Balance,Jordan 4,Bred,138,2025-08-29,184,0,-0.15,18,0.0,142.52
JOR-57139,Jordan,Dunk Low,UNC,215,2024-09-12,535,1,0.4,2,0.47,882.99
ADI-51178,Adidas,Air Force 1,Panda,127,2023-10-24,859,0,-0.12,8,0.59,133.89
YEE-45095,Yeezy,Jordan 1 Retro,Bred,213,2023-12-04,818,0,-0.74,6,0.59,202.44
ASI-65509,Asics,Dunk Low,Triple White,118,2023-08-06,938,1,1.0,1,0.58,436.51
YEE-31314,Yeezy,Air Max 90,UNC,168,2024-01-26,765,0,-0.58,15,0.98,123.89
NIK-69236,Nike,Jordan 4,Triple White,138,2024-07-25,584,0,-0.09,19,0.57,196.73
YEE-58011,Yeezy,Air Max 90,Triple Black,250,2026-01-12,48,0,0.17,13,0.61,343.02
JOR-47606,Jordan,Yeezy Boost 350,Mocha,164,2026-01-07,53,0,-0.07,19,0.34,145.36
NEW-79007,New Balance,Yeezy Boost 350,Bred,107,2023-11-06,846,1,-0.41000000000000003,1,0.72,316.39
ADI-32755,Adidas,Dunk Low,Sail,170,2025-06-19,255,0,0.03,12,0.51,153.05
YEE-51601,Yeezy,Dunk Low,Bred,240,2024-11-22,464,0,-0.08,15,0.93,219.46
NEW-14564,New Balance,Gel-Lyte III,UNC,163,2025-02-08,386,0,0.21,13,0.06,184.04
ADI-47968,Adidas,550,Panda,143,2023-10-24,859,1,0.2,3,0.63,388.34
ADI-97631,Adidas,Gel-Lyte III,Triple White,173,2023-08-08,936,0,0.33,8,0.47,157.81
YEE-21549,Yeezy,Air Max 90,Triple White,246,2025-12-16,75,1,0.7,1,0.67,538.81
ADI-69929,Adidas,Dunk Low,Triple Black,107,2024-10-16,501,0,-0.7,9,0.24,91.34
JOR-40207,Jordan,Jordan 4,Mocha,159,2023-06-05,1000,0,-0.51,14,0.93,126.34
JOR-59055,Jordan,550,Sail,154,2025-01-27,398,0,0.53,9,0.45,216.36
ASI-67934,Asics,Jordan 4,Bred,172,2024-10-03,514,0,-0.69,11,0.69,132.34
NIK-38394,Nike,Air Force 1,Sail,120,2026-02-06,23,0,0.07,14,0.35,139.83
NEW-17274,New Balance,550,Bred,135,2025-12-25,66,0,0.27,20,0.06,171.53
YEE-98878,Yeezy,Gel-Lyte III,Panda,179,2024-06-06,633,1,0.87,2,0.7,596.36
NIK-42710,Nike,Air Max 90,Mocha,144,2025-07-15,229,0,-0.74,10,0.94,184.36
YEE-71428,Yeezy,Jordan 4,Panda,162,2025-04-15,320,0,0.44,15,0.65,167.9
YEE-80962,Yeezy,Gel-Lyte III,Chicago,162,2024-03-11,720,0,0.62,14,0.34,186.39
ASI-83395,Asics,Air Max 90,UNC,124,2023-08-07,937,0,-0.76,10,0.85,143.64
JOR-41227,Jordan,Dunk Low,Triple Black,184,2025-08-14,199,0,0.01,12,0.11,148.68
JOR-66123,Jordan,Dunk Low,Panda,169,2023-10-21,862,0,0.81,7,0.83,281.67
ASI-78229,Asics,Dunk Low,Triple Black,102,2026-01-01,59,1,0.76,3,0.78,295.91
NIK-37827,Nike,Gel-Lyte III,Bred,136,2025-02-11,383,1,0.61,2,0.4,525.56
NEW-31233,New Balance,Gel-Lyte III,Bred,95,2024-09-27,520,1,0.26,1,0.44,264.84
YEE-38682,Yeezy,Jordan 4,Triple Black,175,2023-06-08,997,0,0.31,16,0.7,192.52
NIK-59698,Nike,Yeezy Boost 350,Bred,95,2024-05-05,665,0,0.77,15,0.69,129.47
YEE-62415,Yeezy,Jordan 4,Chicago,184,2025-07-10,234,0,-0.89,12,0.78,208.17
ADI-92922,Adidas,Dunk Low,Sail,111,2025-09-18,164,0,0.99,15,0.32,127.55
YEE-17948,Yeezy,Jordan 4,Chicago,187,2024-01-26,765,0,0.83,17,0.22,230.56
ASI-61291,Asics,550,UNC,101,2025-11-28,93,0,-0.97,5,0.58,95.66
NIK-98640,Nike,Jordan 1 Retro,Sail,108,2023-08-05,939,0,-0.37,7,0.05,114.75
YEE-35391,Yeezy,Jordan 4,Panda,150,2024-01-31,760,0,-0.23,11,0.64,166.5
YEE-65570,Yeezy,Air Force 1,UNC,186,2024-07-02,607,0,0.49,19,0.31,260.09
ASI-13506,Asics,Air Max 90,Triple White,113,2023-10-09,874,0,-0.72,12,0.04,99.8
ADI-89938,Adidas,Gel-Lyte III,UNC,147,2025-12-01,90,1,0.18000000000000002,1,0.3,352.36
ASI-77877,Asics,Yeezy Boost 350,Sail,125,2023-06-06,999,0,0.7,9,0.81,207.39
NIK-93030,Nike,Yeezy Boost 350,Triple Black,101,2026-01-19,41,1,-0.5,1,0.57,337.67
ADI-77653,Adidas,Dunk Low,Bred,167,2023-08-07,937,1,1.0,3,0.21,426.75
ADI-95003,Adidas,Air Force 1,Chicago,100,2025-07-04,240,0,-0.49,20,0.43,98.95
JOR-80990,Jordan,Air Max 90,Bred,178,2024-01-16,775,0,-0.08,8,0.08,230.14
JOR-34187,Jordan,Jordan 1 Retro,Triple White,156,2024-05-08,662,0,-0.64,17,0.01,98.0
NIK-81404,Nike,Gel-Lyte III,Sail,132,2025-04-23,312,0,0.48,17,0.53,146.05
NIK-26857,Nike,Jordan 4,Triple White,164,2024-04-06,694,0,-1.0,14,0.11,190.25
ADI-14371,Adidas,Jordan 4,Triple Black,97,2025-07-30,214,0,-0.89,11,0.93,105.5
ADI-33904,Adidas,Jordan 4,UNC,139,2025-07-02,242,1,-0.27,2,0.84,233.66
ASI-83178,Asics,Jordan 4,Triple Black,149,2025-11-18,103,0,-0.0,19,0.87,119.23
ASI-15317,Asics,Air Max 90,UNC,146,2025-09-08,174,1,-0.13,3,0.92,175.62
ASI-83120,Asics,550,Chicago,132,2024-06-13,626,1,-0.5599999999999999,2,0.38,517.11
ADI-45314,Adidas,Jordan 4,Sail,104,2026-02-12,17,0,0.49,8,0.26,155.89
JOR-95844,Jordan,Jordan 4,Triple Black,189,2024-03-23,708,0,-0.93,16,0.13,174.03
ADI-42806,Adidas,Jordan 4,Chicago,104,2026-01-12,48,0,0.43,14,0.3,143.97
ASI-18397,Asics,Jordan 1 Retro,Triple White,167,2025-04-30,305,1,1.0,3,0.44,622.39
NIK-98923,Nike,Gel-Lyte III,Bred,157,2024-02-19,741,0,-0.22,13,0.74,136.87
NIK-16175,Nike,Dunk Low,Triple White,146,2023-09-27,886,0,-0.38,15,0.53,154.49
ASI-70678,Asics,550,Sail,114,2024-06-29,610,0,0.56,9,0.25,138.71
NIK-72535,Nike,Dunk Low,Chicago,98,2024-07-14,595,0,-0.38,7,0.23,98.5
JOR-47638,Jordan,Yeezy Boost 350,Bred,227,2024-12-29,427,0,0.11,10,0.83,266.48
NEW-90257,New Balance,Jordan 4,Bred,132,2023-06-13,992,0,0.78,20,0.15,181.99
NEW-16106,New Balance,550,Sail,100,2025-04-16,319,0,-0.9,20,0.09,65.31
JOR-53990,Jordan,Air Max 90,Sail,176,2023-08-29,915,0,0.0,19,0.18,245.51
JOR-46573,Jordan,Gel-Lyte III,Bred,192,2024-03-25,706,0,0.87,5,0.51,337.28
NIK-73774,Nike,Yeezy Boost 350,Bred,112,2024-02-02,758,0,0.79,14,0.38,148.26
NEW-42243,New Balance,Dunk Low,Panda,153,2024-06-22,617,0,0.08,6,0.08,216.61
ADI-58712,Adidas,Gel-Lyte III,Chicago,115,2023-07-25,950,1,1.0,1,0.16,441.32
YEE-39284,Yeezy,Air Max 90,Panda,208,2025-04-27,308,1,1.0,3,0.78,724.23
NIK-58854,Nike,Air Max 90,Panda,177,2024-10-10,507,0,0.97,8,0.58,312.87
NEW-54771,New Balance,Air Force 1,Bred,99,2024-11-03,483,0,0.47,18,0.35,113.44
YEE-14234,Yeezy,550,Triple Black,167,2025-04-29,306,0,-0.6,11,0.98,100.36
NIK-45580,Nike,Air Max 90,Triple White,112,2023-11-05,847,0,0.22,8,0.56,104.93
ASI-43693,Asics,Jordan 1 Retro,Triple Black,148,2024-07-15,594,1,0.08000000000000002,3,0.94,518.88
ADI-20084,Adidas,Air Max 90,Triple Black,112,2025-01-01,424,0,-0.57,20,0.44,93.41
YEE-31265,Yeezy,Jordan 1 Retro,Bred,208,2025-09-15,167,0,-0.9,15,0.93,156.98
NEW-55264,New Balance,550,Triple White,161,2025-03-05,361,0,0.03,19,0.86,181.63
YEE-71924,Yeezy,Jordan 4,Triple White,165,2024-03-30,701,0,-0.81,14,0.8,171.04
ADI-58239,Adidas,Jordan 1 Retro,UNC,114,2024-09-17,530,0,0.4,10,0.37,110.44
ASI-27215,Asics,Jordan 4,Mocha,140,2025-11-04,117,0,0.38,8,0.59,118.31
NEW-17769,New Balance,550,Triple White,96,2025-03-09,357,1,1.0,1,0.86,268.57
NIK-40851,Nike,Yeezy Boost 350,Chicago,99,2023-07-10,965,0,-0.39,17,0.54,111.33
JOR-24730,Jordan,Jordan 4,Sail,177,2023-11-24,828,0,-0.33,18,0.42,198.07
JOR-12935,Jordan,Air Max 90,Panda,204,2024-09-17,530,0,-0.2,16,0.51,191.98
YEE-22447,Yeezy,550,Panda,231,2024-11-29,457,0,-0.36,18,0.57,258.68
ADI-98011,Adidas,Jordan 4,Triple Black,130,2025-01-14,411,0,0.99,11,0.91,155.66
NIK-85183,Nike,Jordan 1 Retro,Triple White,152,2026-02-12,17,0,-0.39,11,0.83,201.3
ASI-13170,Asics,Yeezy Boost 350,Sail,167,2025-02-09,385,0,0.06,10,0.04,225.23
ASI-92075,Asics,Air Max 90,Bred,167,2024-02-17,743,0,-0.12,10,0.32,227.09
YEE-71457,Yeezy,Dunk Low,Bred,222,2025-03-15,351,0,0.18,19,0.71,214.92
YEE-70659,Yeezy,Jordan 1 Retro,Triple Black,220,2025-12-16,75,1,0.39,2,0.29,425.34
JOR-75077,Jordan,Dunk Low,Sail,152,2024-12-31,425,0,0.02,18,0.35,221.0
ASI-93243,Asics,Yeezy Boost 350,Triple White,179,2023-06-28,977,0,0.72,14,0.41,230.41
ADI-20786,Adidas,Jordan 4,Triple White,108,2025-05-23,282,1,-0.04999999999999999,3,0.57,279.6
ADI-23457,Adidas,Jordan 1 Retro,Mocha,130,2025-02-26,368,0,0.71,10,0.4,218.43
NEW-18647,New Balance,550,Mocha,129,2024-09-26,521,0,0.88,11,0.01,189.67
ASI-94362,Asics,Jordan 1 Retro,UNC,144,2025-04-24,311,1,0.31000000000000005,1,0.18,314.23
ADI-29743,Adidas,Yeezy Boost 350,Mocha,166,2025-08-20,193,1,0.69,2,0.3,613.32
NEW-90548,New Balance,Air Max 90,Sail,148,2024-06-24,615,0,-0.84,13,0.24,132.08
NIK-32291,Nike,Dunk Low,Mocha,111,2025-06-16,258,1,0.9,3,0.23,348.42
ADI-13367,Adidas,Air Max 90,Triple Black,166,2025-03-15,351,1,0.5700000000000001,1,0.82,506.0
YEE-37653,Yeezy,Air Max 90,Triple White,208,2025-03-25,341,0,0.61,13,0.95,290.87
NIK-57092,Nike,Gel-Lyte III,Bred,114,2024-08-14,564,0,-0.19,13,0.55,109.72
NIK-14138,Nike,Yeezy Boost 350,Triple White,148,2024-12-06,450,0,-0.47,10,0.62,145.72
NIK-71371,Nike,Air Max 90,Triple White,99,2024-08-30,548,0,0.09,17,0.8,144.37
ADI-57416,Adidas,Air Force 1,Chicago,95,2024-10-24,493,0,0.66,9,0.58,134.69
ADI-65237,Adidas,Air Force 1,Triple Black,131,2024-12-07,449,0,-0.78,7,0.11,145.95
